,0,1781,3563,5345,7127,8909,10690,12472,14254,16036,17818,19600,21381,23163,24945,26727,28509,30290,32072,33854,35636,37418,39200,40981,42763,44545,46327,48109,49890,51672,53454,55236,57018,58800,60581,62363,64145,65927,67709,69490,71272,73054,74836,76618,78400,80181,81963,83745,85527,87309,89090,90872,92654,94436,96218,98000,99781,101563,103345,105127,106909,108690,110472,112254,114036,115818,117600,119381,121163,122945,124727,126509,128290,130072,131854,133636,135418,137200,138981,140763,142545,144327,146109,147890,149672,151454,153236,155018,156800,158581,160363,162145,163927,165709,167490,169272,171054,172836,174618,176400
970,-70.4377486639331,-79.00926461931564,-91.50268292406014,-88.16401166309933,-90.73345635316667,-91.55063946240126,-100.0,-95.92343088955488,-100.0,-100.0,-100.0,-100.0,-95.94169696503397,-100.0,-97.66832795784578,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.22510063947388,-76.13693862739426,-81.28843646821284,-82.80089173095737,-85.56964810391877,-93.70649299794815,-95.00293665587989,-93.08733676587126,-100.0,-100.0,-100.0,-100.0,-95.26167001678158,-98.62991034450712,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
971,-74.71668008113757,-77.32453193599133,-82.63347033202865,-85.45369519445151,-87.26533143030439,-100.0,-99.08326986343147,-95.83113142192092,-100.0,-100.0,-100.0,-100.0,-100.0,-98.75690350852756,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.39229611630442,-75.34018579812493,-85.23332810646048,-83.92633945466378,-89.75051696331911,-97.94175348044,-99.27741123132265,-100.0,-100.0,-100.0,-98.15944579668992,-100.0,-100.0,-97.25834689011779,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
972,-76.47008243422161,-77.92569805338623,-86.66741696287784,-85.73375049641135,-87.45407714738522,-92.75749325306157,-94.27401965031035,-100.0,-100.0,-99.02703777940332,-100.0,-100.0,-100.0,-96.5294531616915,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.7662156523488,-73.71358175015718,-82.50679785505993,-83.75294597694767,-85.50348271701213,-92.8759062686342,-94.69518534158348,-94.94745803320718,-100.0,-100.0,-97.6472011589664,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
973,-70.89095489923244,-76.4473109576361,-82.22104658183012,-82.80679393249397,-88.24595409135748,-90.00944589091253,-94.11155464862297,-100.0,-100.0,-97.17489357412077,-100.0,-100.0,-100.0,-96.80765865608392,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.22094496042345,-73.62221696545814,-82.39644105857164,-83.96550705878889,-87.25127581292992,-90.7965965000582,-100.0,-98.11859758569399,-100.0,-100.0,-100.0,-100.0,-100.0,-96.84822575855813,-100.0,-98.67522477221428,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
974,-69.79056077777165,-78.6654433286776,-82.82603833692191,-84.33232509734353,-88.86694997911559,-95.3337526622191,-100.0,-100.0,-96.86488109975555,-95.36197322709367,-98.48545513531764,-100.0,-100.0,-97.73282631341951,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.88726621992164,-75.40769192209483,-83.54131079457501,-84.42923653140357,-88.92114758404074,-90.26548869845682,-98.7128159498113,-95.36345553263182,-99.86186441921107,-100.0,-96.97529694643457,-96.95446608511179,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
975,-77.35319734174976,-77.89377968711506,-83.91148965694066,-85.92043882679476,-89.25292944062497,-91.85448553664858,-100.0,-95.33276862804058,-98.5143903928936,-94.43274426566435,-100.0,-100.0,-100.0,-97.42138102623912,-99.36468997719317,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.88904649249658,-73.09220160620313,-82.72192310961887,-83.96052077423477,-95.63504948017908,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-99.72130400828894,-100.0,-95.45250341287851,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
976,-73.10772731013105,-76.95017324130393,-83.16491773738036,-82.53507761039273,-99.3796692887714,-100.0,-92.7392383638511,-93.28899005259068,-97.29310484678771,-99.35140486755797,-99.21982675855814,-100.0,-100.0,-97.4238738079103,-100.0,-98.43898563076557,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.24773492760374,-73.72842048045734,-83.76314278984248,-87.11087243468555,-85.22935244799532,-96.56587899549848,-97.82490778787721,-100.0,-96.15983066195813,-100.0,-98.85716753256185,-100.0,-99.40787627324906,-98.00131773454753,-100.0,-100.0,-99.17228519121842,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
977,-69.48921188158673,-80.0854656505173,-82.0913579046205,-85.22267187272185,-94.01258357160812,-100.0,-92.61278045480535,-100.0,-96.29141568711796,-97.32034191751268,-96.56931197541664,-100.0,-98.25407083541558,-98.54950696085064,-100.0,-99.97656293472548,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.93037720240028,-74.03695413674222,-83.3583329386879,-81.64356429173516,-87.50001165627404,-100.0,-100.0,-94.54536686672556,-100.0,-97.07905688494945,-99.97313507571874,-100.0,-97.75805674261343,-100.0,-100.0,-98.68433041844995,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
978,-69.74183941028663,-75.24158567996989,-82.78083433647177,-85.04274864802674,-94.21186754462232,-93.34929948089942,-96.592018305881,-95.97430637326099,-97.59829025637602,-100.0,-100.0,-98.94367318510362,-99.025393008691,-99.03324467783503,-98.91080646950785,-98.56525640645886,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.55320494577724,-71.74382406032584,-83.1773790108914,-83.65936801654031,-87.9555852066769,-97.92933266425763,-98.0025009771537,-100.0,-96.68325240070318,-100.0,-100.0,-93.39369245119602,-96.1711071405206,-98.97066636290882,-96.37158003270171,-97.79565353295588,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
