,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,0,1781,3563,5345,7127,8909,10690,12472,14254,16036,17818,19600,21381,23163,24945,26727,28509,30290,32072,33854,35636,37418,39200,40981,42763,44545,46327,48109,49890,51672,53454,55236,57018,58800,60581,62363,64145,65927,67709,69490,71272,73054,74836,76618,78400,80181,81963,83745,85527,87309,89090,90872,92654,94436,96218,98000,99781,101563,103345,105127,106909,108690,110472,112254,114036,115818,117600,119381,121163,122945,124727,126509,128290,130072,131854,133636,135418,137200,138981,140763,142545,144327,146109,147890,149672,151454,153236,155018,156800,158581,160363,162145,163927,165709,167490,169272,171054,172836,174618,176400
890,890,890,890,890,-68.74000155055447,-68.70771686524918,-69.2143736230393,-75.12693349051618,-82.95573490683674,-76.61422711358098,-76.35187276325802,-76.74032417676935,-73.60169217426315,-91.75963351207513,-89.41152733013402,-91.39951678068849,-80.54447840361766,-86.97226950590063,-86.16363649157675,-86.49126577575005,-85.90176679930961,-100.0,-100.0,-86.17263598563953,-94.18695300308173,-100.0,-91.91112128130776,-93.16746291966238,-99.10201918011396,-99.36031964507929,-100.0,-95.1405705845478,-100.0,-100.0,-100.0,-100.0,-100.0,-95.38628111036262,-100.0,-100.0,-100.0,-100.0,-95.9440072389944,-100.0,-100.0,-100.0,-100.0,-100.0,-95.88783376142308,-100.0,-100.0,-100.0,-100.0,-65.49729535718234,-67.23710114203807,-88.88956002506046,-71.5458640118704,-83.28274455076868,-69.8569094813194,-79.03704742964055,-84.9185530395333,-80.4158929026301,-77.854790729863,-80.69384485044986,-78.40189809336782,-80.29031606867493,-88.62682744214416,-100.0,-96.59567199144384,-82.50616523201815,-100.0,-99.4568157089662,-88.2718038340363,-93.73433933933389,-92.45366446096844,-100.0,-94.409585527093,-95.10562376367878,-100.0,-100.0,-100.0,-96.978606462509,-100.0,-100.0,-100.0,-100.0,-97.56121480057716,-100.0,-100.0,-100.0,-100.0,-100.0,-97.04518214834272,-100.0,-100.0,-100.0,-100.0,-96.08847101376595,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
891,891,891,891,891,-67.14868505188682,-66.77726226466065,-68.10466601229315,-77.23719884451172,-87.41709317035497,-75.5319305466073,-77.1777593152203,-76.04684068184983,-73.10100191758539,-88.1458881552873,-94.69157390446613,-87.44879094659677,-82.10460474078769,-90.72832008662677,-83.84251626075219,-84.09096943912873,-88.92735667559087,-93.49249251122782,-100.0,-89.41036330108946,-100.0,-94.70208420351756,-99.87634399932696,-88.58179079975781,-91.64231824500835,-100.0,-97.29508492420294,-100.0,-99.7996874086992,-96.68386342138405,-96.4008205637375,-96.92609581426616,-95.53758107486446,-100.0,-96.06066949717972,-98.10262113670314,-96.72622745395138,-95.97320961570423,-100.0,-96.1391511358721,-96.40104307410353,-96.24407608016256,-97.4489136277345,-96.24561338461868,-100.0,-95.97077653504805,-96.1356370904243,-96.12096439579832,-96.64335223598668,-65.87882366040306,-68.61296914324726,-91.12807704299728,-73.15829961064624,-79.82302839997844,-69.27153033898327,-80.32084454789158,-87.25268550330577,-81.69320067481453,-78.84387450813601,-82.24022932889241,-79.57238737732688,-79.05456167247021,-85.62237959166829,-100.0,-100.0,-84.49737200247641,-92.12909509213668,-91.76187061878407,-85.37805592288132,-88.91953264561147,-88.18905453680776,-97.02098492874208,-100.0,-100.0,-96.23399196453168,-93.96737724385424,-92.88758526951484,-100.0,-96.3459778068224,-94.74659307344751,-95.89576178406504,-97.04157358938892,-100.0,-96.44429034786695,-96.00184985880595,-95.67285775932142,-95.7428792550853,-96.86441442997574,-100.0,-96.80849385837888,-95.62972332240992,-95.88002423934388,-96.12769089088944,-100.0,-96.64550459192536,-96.98176950211123,-96.02580273491164,-96.05031810487196,-95.94481790176472,-100.0
892,892,892,892,892,-67.70928866028905,-68.70771686524918,-69.21437362303928,-75.12693349051618,-82.95573490683672,-75.4528792001188,-76.351872763258,-76.74032417676933,-73.60169217426315,-91.75963351207508,-89.41152733013402,-87.33314826845168,-80.54447840361763,-86.97226950590061,-86.16363649157674,-86.49126577575005,-88.85626307923172,-100.0,-100.0,-86.17263598563953,-94.1869530030817,-100.0,-99.747069147784,-93.16746291966236,-99.10201918011394,-99.36031964507929,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.05455204168027,-67.23710114203806,-88.88956002506033,-71.54586401187039,-83.28274455076868,-69.85690948131939,-80.15441494400413,-84.91855303953328,-80.41589290263008,-77.85479072986297,-80.69384485044986,-79.51330677446187,-80.29031606867493,-88.62682744214413,-100.0,-96.59567199144384,-82.50616523201813,-91.98967990372678,-99.45681570896622,-88.2718038340363,-93.73433933933386,-92.45366446096844,-96.92796611364984,-94.409585527093,-95.10562376367876,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
893,893,893,893,893,-67.29189479097005,-68.50371204928061,-69.2404960668936,-75.05869296129805,-82.6521354392871,-75.35625122913234,-76.2610768149577,-76.64449193122051,-73.55940169218474,-91.1837792744642,-89.1060998201778,-87.1090243357353,-80.48076416169552,-86.82165751220154,-86.09846938156602,-86.43046157890416,-88.7371953258041,-100.0,-100.0,-86.10610501026355,-94.06785010028152,-100.0,-99.47254716067818,-93.08600387422074,-99.05084681430463,-99.10323349797804,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.06617589638786,-67.05512750717511,-87.57703417806749,-71.57949102896855,-82.62603417880649,-69.81638552925031,-79.87552829463145,-84.68938040279282,-80.31315939218361,-77.80127940126465,-80.61204262325673,-79.40757562580924,-80.2376691179903,-88.49567882616759,-99.1108411599606,-96.20497711229667,-82.45496122896633,-91.80597371043228,-98.83753157666092,-88.22713401420513,-93.7009896350999,-92.42682763735726,-96.72359949532458,-94.42698269573152,-95.23558966058,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
894,894,894,894,894,-67.14549153205829,-68.23920594030565,-69.10889863828339,-74.84119805459768,-82.36410761272805,-75.21294519940749,-76.14566021033568,-76.50037856013807,-73.4749314968237,-90.36758544637708,-88.63664131582182,-86.86879440886787,-80.39795075509,-86.55177728239786,-85.97188011131713,-86.32153214365826,-88.5194015832744,-100.0,-100.0,-86.01766835293824,-93.86072978564668,-100.0,-99.24365235673427,-92.9640446248585,-98.93601452095548,-99.22269791724293,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.99224659758109,-66.93285752162238,-87.09417645250618,-71.47360407995735,-81.93402957664581,-69.7326789906864,-79.48931891578684,-84.29203008184925,-80.1739104786246,-77.69443548301423,-80.47609446742538,-79.25745009241068,-80.13261473564265,-88.24964560015907,-97.85314198739412,-95.60110932242635,-82.38408486050949,-91.50778664591766,-98.00208296965124,-88.11859277934585,-93.4930517309482,-92.3327018150767,-96.42251883075456,-94.30095628018888,-95.0033177639139,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
895,895,895,895,895,-67.04733613805887,-68.05902175084312,-68.96473020554537,-74.7077151857703,-81.98071047253012,-75.0457951983835,-75.98592668168176,-76.28356646780975,-73.36642275829212,-89.37595449964351,-88.02992810902953,-86.50607318186425,-80.25652399162237,-86.18006676578105,-85.79599100767356,-86.1822626378648,-88.3615434593504,-100.0,-99.86317641449172,-85.92980169406314,-93.675657049069,-100.0,-98.77993545690956,-92.84915467022148,-98.65104415344364,-99.08048284340298,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.82161052351472,-66.83675778235613,-86.34210276845519,-71.34525955105438,-81.17948949256807,-69.62878558789109,-79.07967498899221,-83.77071727220385,-79.97407643108987,-77.56213410528514,-80.28791441880566,-79.0799719103735,-79.98157738781786,-87.90337923911382,-96.59482462481508,-94.96125447779646,-82.2892111755232,-91.11105365924004,-97.06538810959783,-87.9738938744506,-93.2753856559398,-92.15057132440856,-96.08932472169715,-94.09332525617415,-94.89859404938412,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
896,896,896,896,896,-67.11999924629362,-67.74145895699523,-68.7830823310957,-74.4314440808578,-81.48986879251675,-74.74663271468286,-75.73587751254453,-76.0321011408138,-73.21696786162464,-88.31444616638328,-87.29867624646556,-86.06381727926319,-80.0692526962677,-85.72940041831315,-85.58550696026508,-85.96474583226352,-88.01891751852224,-98.84147542198546,-98.43536944837014,-85.75870910349218,-93.29243579705016,-100.0,-98.40299863621428,-92.63479853984296,-98.28382084575168,-98.93092864831998,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.58801152614342,-66.52776254712363,-85.29037872173521,-71.18301554437929,-80.23993523341889,-69.50597987875705,-78.47806713683292,-83.16612597993023,-79.68871830369677,-77.35451917138522,-80.03297039377664,-78.85956003461274,-79.78581147194951,-87.45753992845147,-94.99556146149574,-94.06266888954885,-82.12968354586408,-90.65239382738676,-96.03628502995542,-87.8254270482849,-92.97739530935948,-92.00939021063414,-95.67346011787978,-93.8589700892296,-94.65784561583138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
897,897,897,897,897,-65.52076774138241,-67.71492083210964,-68.54181786767535,-74.27186648268518,-80.75876206465522,-74.49280925325132,-75.4999063950292,-75.69302113130038,-73.0554751348926,-87.17882188912556,-86.45630091063208,-85.5540293503908,-79.85795470631247,-85.15976947273552,-85.30846284062557,-85.71678036279039,-87.65651351096592,-97.42095037128438,-97.15791323233528,-85.56469748727756,-92.8137271019708,-100.0,-97.75794750160406,-92.3971633093612,-97.80629479705983,-98.68956894435352,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.29193469924638,-66.7845884077125,-84.60445694185063,-70.8966415662971,-79.13387510259481,-69.31406815111667,-77.91122884843378,-82.34832868404092,-79.42730352175138,-77.12104978875863,-79.7350004036851,-78.60033935342142,-79.5718064205449,-86.9506555105369,-93.6428376550111,-93.16789562684602,-81.97528307844982,-90.1262451036484,-94.96049366969508,-87.64526870164119,-92.6178438820886,-91.7403757533184,-95.16033476217716,-93.60257516666474,-94.451573735816,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
898,898,898,898,898,-65.44611068199069,-67.80717511488322,-68.2071393299634,-73.7892927247252,-80.08476520211363,-74.09431805507407,-75.16919790556398,-75.32118939649611,-72.85298740627377,-86.09892023343862,-85.62135178852995,-85.02196260241932,-79.59423233841446,-84.54536657989698,-84.994675544361,-85.41478562492792,-87.31369313083276,-96.11902088811576,-95.91933900153931,-85.34305227463801,-92.2968425711784,-99.86569200744604,-96.97310232409116,-92.14444919325874,-97.2868894789843,-98.39575135376822,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.54161467097549,-66.33421541533986,-83.65403683856927,-70.78091703835779,-78.25696008654627,-69.09102253544523,-77.1723572047823,-81.53041420268698,-79.0341719580378,-76.85499916762615,-79.35825910692412,-78.21728696264151,-79.27330968366937,-86.35122308910812,-92.26115144451154,-92.20876128758944,-81.75991372747694,-89.446785292448,-93.85289831817406,-87.36327177426946,-92.20687510737436,-91.44438794585572,-94.86951820259058,-93.2726180699146,-94.13959821721456,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
899,899,899,899,899,-71.88228372133263,-67.44456733286998,-67.61474262755888,-73.28724594475278,-79.16181462284305,-73.61540713302163,-74.74317209484839,-74.87708226465259,-72.53545602884253,-84.90497340893216,-84.56459619810764,-84.3946269339555,-79.25652821783015,-83.9161459994284,-84.52580885175303,-85.03712254049363,-86.8015746922799,-94.986869618357,-94.91574070352016,-85.0543913065741,-91.84366028183916,-98.66956646471874,-96.39081483736716,-91.75976309409032,-96.94508945159504,-98.24100006345144,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.10380788134688,-66.30969576864514,-80.93962140190094,-70.48196944876017,-77.1684354921297,-68.87601825214495,-76.49210478404625,-80.5967826601716,-78.53524034221701,-76.50992894507183,-78.90088945866846,-77.83265641766641,-78.88278794187119,-85.73650500603895,-90.86053292297476,-91.14554780842002,-81.51040547524487,-88.91893110466651,-92.62810343709675,-87.07311045141763,-91.72913691267183,-91.1673303931586,-94.03890209031694,-92.930107151106,-93.816256008091,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
900,900,900,900,900,-64.70560659101531,-67.0605935484011,-67.42153828654219,-72.99146856713479,-78.45114653329766,-73.32807760104247,-74.37441900781377,-74.30309103603045,-72.28902592087749,-83.96101513809259,-83.31190554930419,-83.60294803270887,-78.94961288670703,-83.03334919666673,-84.19382190175571,-84.7172197024018,-86.09816932189851,-93.35926865209188,-93.77871386499667,-84.76459429920475,-91.32154047527187,-97.59618200770292,-95.9313768023663,-91.29668029615269,-96.26108212872246,-97.97391810915,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.36534817381667,-64.75324137042897,-81.43027132000695,-70.6258882966486,-76.42366142986113,-68.47758465721269,-75.77747816221465,-79.71793677755714,-77.9613815147534,-76.23858110093633,-78.43935083545544,-77.45618920662565,-78.5890491930946,-85.02868956114925,-89.49852302916538,-90.27270631992516,-81.25722121198089,-88.20711186864322,-91.80679563315137,-86.70100658252805,-91.26613748571678,-90.74555731168158,-93.23747621075282,-92.29601655368114,-93.25564246732375,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
901,901,901,901,901,-65.8916055629229,-64.82292101495685,-67.41559766019472,-71.4329991519401,-77.68418609244699,-72.6925386469699,-73.57043022488766,-73.69949280029851,-71.9263130601837,-82.28320096889956,-82.46032157789342,-82.84213676264328,-78.39247814370825,-82.3009287952078,-83.65825675896068,-84.16356011078976,-85.49864940190183,-91.94239832104633,-92.24549959345448,-84.27220563403667,-90.50760488512051,-96.0072036284918,-95.02764806089075,-90.97577745002006,-95.8054967215044,-97.45525554422356,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.07808990257556,-65.38778483067459,-82.96617622443492,-68.7456359863525,-74.97431672636118,-68.13401646954658,-74.74343431421799,-78.39583916525376,-77.2960433892896,-75.60060445892,-77.87093160432426,-76.89092529255257,-78.10882730173981,-84.08102133966041,-88.41931928372249,-88.87806746168525,-80.83295487516054,-87.25744332340224,-90.49759979312714,-86.30836842139125,-90.4219799303745,-90.23480168560992,-92.53730343034766,-91.8631265679192,-92.88000239975662,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
902,902,902,902,902,-66.60380132822469,-65.43981736634224,-66.4878983092632,-71.15198198261528,-76.38113641305237,-71.93711557427963,-73.07486905110791,-73.00376500625846,-71.42346313186651,-81.18588469802006,-81.20012491827072,-81.89811681197492,-77.8667889683093,-81.32348864301235,-83.0691966644502,-83.52220256397679,-84.7728610498177,-90.6549512494651,-90.8994271266441,-83.90530596399017,-89.56711688900619,-94.66479851106486,-93.64112865956386,-90.24082624269552,-95.01548008584608,-96.936099619558,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.78989011623595,-65.14065704197145,-77.87032244154153,-68.6244880237132,-73.47835086686261,-67.7872222742151,-73.65667440692752,-77.55264806196459,-76.49520985679263,-75.02770668739694,-77.25879696392683,-76.3659843148717,-77.45292791776228,-83.11512323551106,-86.9197788927892,-87.81859265661326,-80.39201006424265,-86.36829705942851,-89.20719415630842,-85.80454750759039,-89.63762277529804,-89.54830104809994,-91.77867828639822,-91.31218836648767,-92.26963792116528,-99.5493933170012,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
