,0,2027,4055,6082,8110,10137,12165,14193,16220,18248,20275,22303,24331,26358,28386,30413,32441,34468,36496,38524,40551,42579,44606,46634,48662,50689,52717,54744,56772,58800,60827,62855,64882,66910,68937,70965,72993,75020,77048,79075,81103,83131,85158,87186,89213,91241,93268,95296,97324,99351,101379,103406,105434,107462,109489,111517,113544,115572,117600,119627,121655,123682,125710,127737
9,-80.6986961936775,-81.50122646894702,-80.8192324287699,-78.6853927017175,-86.17325463433676,-81.58591994305239,-81.39819377948439,-79.00305908774665,-84.91794324771688,-78.56112017356534,-87.45164272342126,-79.56061007579498,-84.0606461160028,-78.38582121680119,-90.54113064066655,-79.64186645636576,-89.95850332406874,-79.62020880254953,-83.8688157027124,-76.17774046123512,-95.61203126845338,-83.37754998698115,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12821383143978,-83.78605545049125,-82.12094850811157,-79.73067941204971,-78.98012270174877,-82.5825953815339,-78.22344473702545,-86.30726876781792,-82.76265614175742,-80.52968235932853,-77.61501288589086,-85.75617285277345,-78.11453407424818,-86.71249209380343,-81.23109892009991,-82.65343120603725,-78.07811923062002,-88.96627859253513,-77.75968829514534,-90.17605254533528,-79.66383854000448
10,-80.6986585658496,-81.50062249963474,-80.81906547290698,-78.68499316694701,-86.17281603750287,-81.58575646658826,-81.39802037677791,-79.00300139866089,-84.9180689109633,-78.56073810647561,-87.45168771111103,-79.56046436640617,-84.06007395257592,-78.38572678958056,-90.54087697297771,-79.64178312550258,-89.95805487194959,-79.61982906825685,-83.86882168821111,-76.17747884587766,-95.61203126845338,-83.3776532864635,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.1292375035509,-83.78596880836835,-82.1203748057574,-79.7307280526721,-78.97994574188486,-82.58266555069994,-78.22342017329825,-86.30692851560235,-82.7622996208814,-80.52968385363735,-77.61495758295673,-85.75573671995375,-78.11426659097754,-86.71253585332606,-81.23069812238946,-82.6533973022073,-78.07810193806161,-88.9659053565728,-77.75948851483763,-90.17679886836619,-79.66361820133847
11,-80.69853022856925,-81.50021178435827,-80.81853971810291,-78.6848788233547,-86.17219570193936,-81.58558497892763,-81.39806323209216,-79.00270834315666,-84.91799195007432,-78.56071491278875,-87.45111062019623,-79.5603458186587,-84.06036830245046,-78.38554676297952,-90.54085987249543,-79.64167894032259,-89.95771800207766,-79.61976046017296,-83.86861653677607,-76.17723011623072,-95.61203126845338,-83.37729489952122,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12919912552155,-83.78596541665631,-82.1205111023314,-79.73053795213652,-78.97960205997347,-82.58253791860348,-78.223079840519,-86.3065731028556,-82.76235919887534,-80.52958316465356,-77.61473295678636,-85.75543974387246,-78.11400695903845,-86.71205714560907,-81.23072937102452,-82.65307061408718,-78.07786310185335,-88.96586843178646,-77.75923442516113,-90.17593470237698,-79.6634933333253
12,-80.69810075426459,-81.50035610283872,-80.81842304656645,-78.68455886018322,-86.17209487451191,-81.58547866200836,-81.39747697360974,-79.00241592048039,-84.9173582020394,-78.56042217651527,-87.4507446387502,-79.56015502334142,-84.05981647103653,-78.38505531103102,-90.53952084583186,-79.64111898763348,-89.95779093632504,-79.61951635890487,-83.86819007079119,-76.17701549716708,-95.61203126845338,-83.37712253194347,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12852415395406,-83.78570128716686,-82.12043337050297,-79.72982895995712,-78.97941951216877,-82.58219743358303,-78.22287999065426,-86.30647292079802,-82.76202146999827,-80.5292168679897,-77.61443241828226,-85.7553642800029,-78.11363219120037,-86.71242192224719,-81.23063414661814,-82.65283441399546,-78.07752163782106,-88.96478465431174,-77.75902549951027,-90.17516022619492,-79.66312035338049
13,-80.69784432591233,-81.5000115607265,-80.8183307856085,-78.68422812842428,-86.1724214845388,-81.58514174886767,-81.39743566190903,-79.00207176082041,-84.9170963158975,-78.56012877795395,-87.45104810979856,-79.55981785541765,-84.05976082926409,-78.38482193855202,-90.54021021962875,-79.64109827100896,-89.95779423932193,-79.6189606339071,-83.86793470495326,-76.17676210703402,-95.61203126845338,-83.37691342189004,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12775661262725,-83.78541490886823,-82.12000299135622,-79.73010588439763,-78.97919277208534,-82.58194619234976,-78.22238363604203,-86.3057163851859,-82.76172767354589,-80.5288489291827,-77.61412018759225,-85.75512043426998,-78.11358219330803,-86.71203230721827,-81.23000432268883,-82.65237537655639,-78.07719667963461,-88.964780111274,-77.75878813096175,-90.17550666137126,-79.66286605712381
14,-80.69740280786624,-81.49947743649518,-80.81815213753438,-78.68409037575039,-86.17177389911618,-81.58485463065907,-81.39702301594,-79.00211207260725,-84.91672820396641,-78.5598462965587,-87.45026737126629,-79.55945027937726,-84.05896778371232,-78.38456600643867,-90.54002645194461,-79.64065925970436,-89.9569869944621,-79.61905541480029,-83.86788442486001,-76.17654972053256,-95.61203126845338,-83.37685005243438,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12755711630751,-83.78502754241318,-82.11972233026714,-79.7296429958149,-78.97903049246422,-82.5816139419863,-78.22225121514201,-86.30570590611651,-82.76145497240904,-80.52865511534024,-77.61407362672938,-85.75479717530041,-78.11325760522453,-86.71129595195953,-81.22983990757822,-82.65207979943243,-78.076874539378,-88.96442108262589,-77.7584801629675,-90.17496034655876,-79.66259440786986
15,-80.69752769000169,-81.49947054508239,-80.81758902697439,-78.68382889239922,-86.17136717333396,-81.58439475397824,-81.39658965282501,-79.00167280902012,-84.91654163351042,-78.55958483904746,-87.44979565891713,-79.5590943024259,-84.05879495040786,-78.38425908215129,-90.53958751316875,-79.64028627586505,-89.95622161970951,-79.61863286483165,-83.86739742426344,-76.17617158751611,-95.61203126845338,-83.3764414157986,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.1274943610277,-83.78482109719415,-82.11972691600998,-79.72928130459421,-78.97882886133324,-82.58142836829832,-78.22190647949307,-86.30565200900415,-82.76135859433369,-80.52866393739535,-77.61372355531756,-85.75486687102602,-78.11277936630971,-86.7111471007501,-81.22936592856743,-82.65182905327043,-78.07661728590845,-88.96447899396296,-77.75829483668257,-90.17456604706766,-79.66233913664715
16,-80.69680133338133,-81.49906098718347,-80.81715260793388,-78.68351410307743,-86.17112509954475,-81.5842104647163,-81.39613551138589,-79.00126283627665,-84.91629427223415,-78.55931238772797,-87.44967518114552,-79.55884795980822,-84.05863666393735,-78.38413056931219,-90.53940915365914,-79.64005502325777,-89.9565215949204,-79.61846657654633,-83.86745553237179,-76.17587027275137,-95.61203126845338,-83.37610340043912,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.1271812233659,-83.78442569856537,-82.11915916424735,-79.72879185371328,-78.97838423021707,-82.58131050164145,-78.22147748510388,-86.30495495642899,-82.7612298956839,-80.52829740116009,-77.61319043983067,-85.75432615160409,-78.11244696076179,-86.71118241260069,-81.22931643404492,-82.65166516052686,-78.07621301196383,-88.9639116107991,-77.75773160925655,-90.17453566129285,-79.66200481537209
17,-80.6967311136101,-81.4989694287994,-80.81681455754739,-78.68310241161915,-86.17118232526998,-81.58367625321212,-81.39587380765674,-79.00090489470243,-84.91546988656937,-78.55905578402592,-87.44911317157374,-79.55856443062838,-84.05797546954844,-78.3837404883995,-90.53942560679437,-79.63988668203332,-89.95585381172222,-79.61793369730441,-83.86690158290511,-76.17555027197119,-95.61203126845338,-83.3755994532246,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12709892950473,-83.78399780729539,-82.11872214480846,-79.7287144716116,-78.9780528871239,-82.5805637754934,-78.22133130977831,-86.30517894768155,-82.76033748687266,-80.52775625808722,-77.61282348518029,-85.75373592888229,-78.11218953308344,-86.71060517478445,-81.22897341657726,-82.65104124256608,-78.07595720815048,-88.96332291092918,-77.75759900558387,-90.17398769499168,-79.6615169994426
18,-80.69618236472118,-81.4983840863029,-80.81663753932311,-78.68287925738808,-86.17056451762558,-81.58335889185497,-81.3955002391398,-79.00055842074052,-84.91565551011789,-78.55867099030709,-87.44904910486277,-79.55819966004454,-84.05794058128429,-78.3832643102376,-90.53781772725266,-79.63945621576701,-89.95641604806897,-79.61756239525738,-83.86622687385666,-76.17506246785248,-95.61203126845338,-83.37546786794748,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12662661588249,-83.7839183920652,-82.11801919578852,-79.72825061895205,-78.97746699655441,-82.58022291756313,-78.2208712449255,-86.30444919427774,-82.76012801349668,-80.52744992170591,-77.61259489526327,-85.753887351927,-78.1119046728794,-86.7099097276545,-81.22835515008958,-82.65050320461643,-78.07559254344602,-88.96310000561833,-77.75713725530866,-90.17391124861103,-79.66139342014438
19,-80.69581868659917,-81.49789234236334,-80.81615904540998,-78.682277296797,-86.17034717777472,-81.5829100230039,-81.39538077675493,-79.00020066237174,-84.91473220834658,-78.55809742871338,-87.44822690295575,-79.55791826037171,-84.05748876403594,-78.38280006787888,-90.53796532836805,-79.63916151029876,-89.95525367807946,-79.61715718969187,-83.86625300267987,-76.17478026611792,-95.61203126845338,-83.37506031849446,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.1259312492785,-83.78309156478207,-82.11818992099587,-79.72786643413576,-78.97710913515877,-82.58008944376124,-78.22059664584201,-86.30438127829754,-82.75978117362055,-80.527064150831,-77.61239292463885,-85.75363788234013,-78.11144177321269,-86.71008807519118,-81.22809129607003,-82.65031883031376,-78.07530058443915,-88.96247309104712,-77.75669624482366,-90.1730974551005,-79.66091300868209
20,-80.6954661329472,-81.49750654539855,-80.8157073527049,-78.68186233777806,-86.16966930215989,-81.58264627439479,-81.39471961662366,-78.99982389105416,-84.91450197180454,-78.55780052612575,-87.44838583724311,-79.55745312331254,-84.05721353972561,-78.38253495876822,-90.53772566583561,-79.63873187856805,-89.95513049182712,-79.61692868680076,-83.86576427973284,-76.17429020564148,-95.61203126845338,-83.37444314469045,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12516107591136,-83.78312319617268,-82.117487624162,-79.72726614970588,-78.9767136876498,-82.57971277684169,-78.22016155461907,-86.30402524841615,-82.7590884765772,-80.52649002260709,-77.61180954596895,-85.75305281174808,-78.11099573104288,-86.70975408734094,-81.22772137439755,-82.64958386710022,-78.07477148110844,-88.96227541005516,-77.75617470864181,-90.1729503692068,-79.66040909889546
21,-80.69531451135407,-81.49707987691345,-80.81521237369485,-78.68147770777591,-86.16942972011358,-81.58225196680773,-81.39443165864691,-78.99943469678226,-84.91419516761611,-78.55729244580775,-87.44793719853513,-79.55707290487797,-84.05657520165607,-78.38217879899916,-90.53773770194816,-79.63814228248435,-89.95489733422401,-79.61636904861834,-83.86514507006112,-76.17393712395092,-95.61203126845338,-83.37413861272738,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.1247905238756,-83.78240170570953,-82.11719439717555,-79.72703779749966,-78.97638495351984,-82.5791238708821,-78.21971946263696,-86.30315557997717,-82.75886214076287,-80.5261497522288,-77.61130412331438,-85.75233236788891,-78.11060483702683,-86.70896778794956,-81.2275027709797,-82.64966773725146,-78.07445478974785,-88.96190727080679,-77.75576305456599,-90.17262517784314,-79.660087666486
22,-80.69451148257446,-81.49667739005132,-80.81465039354921,-78.68097311798304,-86.16860933438406,-81.58171747548742,-81.39377289432366,-78.99883384865608,-84.91385677592378,-78.55687828642155,-87.44722638332492,-79.55664104778782,-84.05606761864752,-78.38168455863025,-90.53668061539318,-79.63778499807874,-89.95410975845482,-79.61581588412493,-83.86472433902259,-76.17353234963312,-95.61203126845338,-83.37379278042805,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12469729681712,-83.78238477503703,-82.11667366391336,-79.7264654684494,-78.97607641946927,-82.57855400336126,-78.21931911991238,-86.30258851738425,-82.75827314186975,-80.52566609092429,-77.61077662784788,-85.75161875442154,-78.1103147987933,-86.70859187176953,-81.22674970938107,-82.64939805217489,-78.07374732769051,-88.96188177573053,-77.75542755162436,-90.17145903356993,-79.65974007925794
23,-80.69414780991681,-81.49614606331183,-80.81436315616878,-78.68058862360635,-86.16852862610705,-81.5812714462504,-81.39346728538212,-78.99865565020124,-84.91340726445218,-78.55641319683629,-87.44648207754169,-79.55609012343129,-84.05583847883014,-78.38114054761266,-90.53649467565293,-79.6374270872878,-89.95405747564787,-79.61556436472507,-83.86399407401042,-76.17297558980141,-95.61203126845338,-83.37336287012947,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12406767476433,-83.78184595545164,-82.11637768925941,-79.72592030933156,-78.97553654348415,-82.57855586797176,-78.21878457024869,-86.30271054911131,-82.7579457425467,-80.52521645438063,-77.6105598862255,-85.75143202259378,-78.10977712198756,-86.70823921262554,-81.22638846483753,-82.64890201057368,-78.07346635618119,-88.96128749365099,-77.75497053969339,-90.17142074014244,-79.6590072088041
24,-80.69360453676899,-81.49557401663753,-80.8138945661953,-78.67998501222495,-86.1678457056933,-81.58064069917788,-81.3928778987657,-78.99802185901983,-84.9125899913816,-78.55594618277772,-87.44644540577559,-79.55572832860652,-84.05514350199351,-78.38077501951629,-90.53539375981595,-79.63701536107797,-89.95359167020389,-79.61502804221372,-83.86389356685355,-76.17244663356004,-95.61203126845338,-83.37266401006983,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12422152207637,-83.78122588207306,-82.11579194990917,-79.72585160794645,-78.97482672189463,-82.5779707187942,-78.21817653389378,-86.30173013125302,-82.75763448805893,-80.52483995181909,-77.60995246495452,-85.75042629703066,-78.10924493595535,-86.70777642487188,-81.22592058225776,-82.64817049912139,-78.07290399871385,-88.96057509747811,-77.75450103225155,-90.17093557598783,-79.65868988772797
25,-80.69310163843703,-81.49540744729762,-80.81323807243723,-78.6794873917293,-86.16735974824903,-81.5802086397899,-81.39239811719904,-78.99754173472503,-84.91245215666842,-78.55544687282448,-87.44591716443885,-79.55503464009146,-84.05464193604021,-78.38025218570296,-90.5354972774708,-79.63634901268658,-89.9530579739381,-79.61450826996227,-83.86341797518051,-76.1719322487537,-95.61203126845338,-83.37206172587392,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12285657501862,-83.78040942448558,-82.11538376783224,-79.72505774387233,-78.97447319542263,-82.57724777033333,-78.21797167471252,-86.30088531250635,-82.75700421367412,-80.5242169771212,-77.6094268613306,-85.7507522981787,-78.10868784687202,-86.70695337520866,-81.2251824053317,-82.64759856870049,-78.07240079771672,-88.96014163000086,-77.75383241734666,-90.1701599146011,-79.65802074280877
26,-80.69257851480613,-81.49460647121384,-80.81286672717285,-78.6791183555617,-86.16627569978169,-81.5796397860205,-81.39189333853069,-78.99714741246791,-84.91200709212686,-78.55486384745609,-87.44542991401921,-79.55450611784003,-84.05423094707368,-78.37964613667167,-90.53568285160289,-79.6358577071594,-89.95200391037643,-79.61404008018532,-83.86264995117949,-76.17139535435537,-95.61203126845338,-83.37162223312157,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.12181405981494,-83.78004581980142,-82.11478322236657,-79.72439424387373,-78.97373257090698,-82.57645929988047,-78.21720976121937,-86.30027688110061,-82.75644411019071,-80.52363787035651,-77.6088767545313,-85.74962736847039,-78.10827371269993,-86.70636304987111,-81.2249236112408,-82.6472104662733,-78.07203383993897,-88.95959046732726,-77.75359008698477,-90.17016729541636,-79.65754463132134
