,r_bass,r_mid,r_treb
0.6869997602383147,-0.3871146278057349,-0.6472883754984821,-0.7001550560724751
0.7013122552432796,-0.2,0.2,-0.2
0.7156247502482445,-0.4838367766773021,-0.7371036599076036,-0.7458928436286885
0.7299372452532094,0.2,-0.2,0.2
0.7442497402581743,-0.5369527456141744,-0.9117447870533677,-0.9146949898773603
0.7585622352631392,-0.2,0.2,-0.2
0.772874730268104,-0.42490779900628817,-0.13341621384292934,-0.43459423920334295
0.787187225273069,0.2,-0.2,0.2
0.8014997202780338,-0.3824604469653779,-0.35187737413296977,-0.5600086730420178
0.8158122152829987,-0.2,0.2,-0.2
0.8301247102879635,-0.6484458138254378,-0.5440454602796209,-0.6335372670053725
0.8444372052929284,0.2,-0.2,0.2
0.8587497002978933,-0.5970847289886383,-0.5892262787215539,-0.7104022259257181
0.8730621953028582,-0.2,0.2,-0.2
0.8873746903078231,-0.6254706485227374,-0.594459804973973,-0.7316441798610276
0.901687185312788,0.2,-0.2,0.2
0.9159996803177529,-0.6986315465466939,-0.32275046383246436,-0.7171623499050652
0.9303121753227178,-0.2,0.2,-0.2
0.9446246703276827,-0.3156365537543124,-0.25328993073822276,-0.6182882130038223
0.9589371653326476,0.2,-0.2,0.2
0.9732496603376125,-0.3949608432062004,-0.5310152952612136,-0.8228961359414572
0.9875621553425774,-0.2,0.2,-0.2
1.0018746503475422,-0.4290367539907999,-0.5818013713546099,-0.7368570166384297
1.016187145352507,0.2,-0.2,0.2
1.030499640357472,-0.4908293668403613,-0.6314166629346654,-0.901004595249622
1.044812135362437,-0.2,0.2,-0.2
1.0591246303674018,-0.5017946889343309,-0.7222506592455986,-0.930567967158219
1.0734371253723667,0.2,-0.2,0.2
1.0877496203773316,-0.5157839318276681,-0.08798568254756989,-0.3328936328979096
1.1020621153822965,-0.2,0.2,-0.2
1.1163746103872614,-0.5656165789905749,-0.4465319511441615,-0.5181686161595982
1.1306871053922263,0.2,-0.2,0.2
1.1449996003971912,-0.6353524119338817,-0.561811999272774,-0.5152208004414256
1.159312095402156,-0.2,0.2,-0.2
1.173624590407121,-0.5990019772278454,-0.531065811390375,-0.5502528663131261
1.1879370854120859,0.2,-0.2,0.2
1.2022495804170508,-0.6019006349496464,-0.6762301306356262,-0.6547248207685163
1.2165620754220157,-0.2,0.2,-0.2
1.2308745704269806,-0.6606057225162465,-0.8399076113090707,-0.7233329089793089
1.2451870654319455,0.2,-0.2,0.2
1.2594995604369104,-0.331397331271691,-0.26711421453401185,-0.5641397302720034
1.2738120554418753,-0.2,0.2,-0.2
1.28812455044684,-0.5496695884424653,-0.4852086214984673,-0.6984806089473475
1.3024370454518048,0.2,-0.2,0.2
1.3167495404567697,-0.5107054704851238,-0.6038487827529444,-0.8140180375342051
1.3310620354617346,-0.2,0.2,-0.2
1.3453745304666995,-0.5221045171187041,-0.61446880385959,-0.9056945580638744
1.3596870254716644,0.2,-0.2,0.2
1.3739995204766293,-0.4874306572616519,-0.7844938636163521,-0.9394082927035351
1.3883120154815942,-0.2,0.2,-0.2
1.4026245104865591,-0.45043429929532897,-0.20731275553737313,-0.6631424605780759
1.416937005491524,0.2,-0.2,0.2
1.431249500496489,-0.49189350588298625,-0.42078751209895804,-0.8314626765988493
1.4455619955014538,-0.2,0.2,-0.2
1.4598744905064187,-0.6208563511617324,-0.6433325339046589,-0.8571342130313767
1.4741869855113836,0.2,-0.2,0.2
1.4884994805163485,-0.6062257048364196,-0.7048279366440032,-0.9566718287484269
1.5028119755213134,-0.2,0.2,-0.2
1.5171244705262783,-0.707884724236156,-0.8076071748053228,-0.9445540802678739
1.5314369655312432,0.2,-0.2,0.2
1.545749460536208,-0.8524499732488888,-0.41525800691369336,-0.5624824516413289
1.560061955541173,-0.2,0.2,-0.2
1.574374450546138,-0.3093110210425962,-0.3337464136992045,-0.44330300836893777
1.5886869455511028,0.2,-0.2,0.2
1.6029994405560677,-0.517043248129776,-0.6994795038429087,-0.5595270309631247
1.6173119355610326,-0.2,0.2,-0.2
1.6316244305659975,-0.43632134903907277,-0.6914893174578931,-0.7570558796641772
1.6459369255709624,0.2,-0.2,0.2
1.660249420575927,-0.4471397018780397,-0.7453369581712355,-0.8239244443612107
1.674561915580892,-0.2,0.2,-0.2
1.6888744105858569,-0.4775738279115948,-0.9052185132850552,-0.8281336148658877
1.7031869055908218,0.2,-0.2,0.2
1.7174994005957867,-0.4693805538605404,-0.5386263355271349,-0.5512335507237155
1.7318118956007515,-0.2,0.2,-0.2
1.7461243906057164,-0.4813458672277933,-0.838062141382957,-0.6354763802562391
1.7604368856106813,0.2,-0.2,0.2
1.7747493806156462,-0.5971186700447473,-0.7124899183109685,-0.5535013895092342
1.7890618756206111,-0.2,0.2,-0.2
1.803374370625576,-0.5745184712452212,-0.7942793545565868,-0.5778287930394411
1.817686865630541,0.2,-0.2,0.2
1.8319993606355058,-0.5366578377203064,-0.7805499198437457,-0.669640737190474
1.8463118556404707,-0.2,0.2,-0.2
1.8606243506454356,-0.7851787857661031,-0.9030784863910549,-0.8841073398322871
1.8749368456504005,0.2,-0.2,0.2
1.8892493406553654,-0.3867103071182694,-0.3610859340958292,-0.3412369508978329
1.9035618356603303,-0.2,0.2,-0.2
1.9178743306652952,-0.5091130732349393,-0.7661762401550034,-0.5699927595757782
1.9321868256702601,0.2,-0.2,0.2
1.946499320675225,-0.43056911511038637,-0.8402178884977176,-0.7514424501686457
1.96081181568019,-0.2,0.2,-0.2
1.9751243106851548,-0.4827049149588684,-0.8923493104678749,-0.7463010939779827
1.9894368056901197,0.2,-0.2,0.2
2.0037493006950844,-0.5429720536876493,-0.9130026476163428,-0.7930744131385074
2.0180617957000493,-0.2,0.2,-0.2
2.032374290705014,-0.3995609469234954,-0.5323472886131246,-0.5455470480660161
2.046686785709979,0.2,-0.2,0.2
2.060999280714944,-0.3358139677382476,-0.3960375129727471,-0.6053726088665133
2.075311775719909,-0.2,0.2,-0.2
2.089624270724874,-0.4955418493942417,-0.6097995436069819,-0.6445966037575691
2.1039367657298387,0.2,-0.2,0.2
2.1182492607348036,-0.4335173732468747,-0.712419110897241,-0.5297690846574119
2.1325617557397685,-0.2,0.2,-0.2
2.1468742507447334,-0.47493264932033824,-0.8107181140804841,-0.834261760029232
2.1611867457496983,0.2,-0.2,0.2
2.175499240754663,-0.5681021243966823,-0.7335956561456191,-0.7869852926474463
2.189811735759628,-0.2,0.2,-0.2
2.204124230764593,-0.3131324885840214,-0.28129354773495313,-0.5559344054668247
2.218436725769558,0.2,-0.2,0.2
2.2327492207745228,-0.5081475530399053,-0.40903755060990266,-0.660040360290402
2.2470617157794877,-0.2,0.2,-0.2
2.2613742107844526,-0.5282252422260201,-0.6201158678443258,-0.749483139699125
2.2756867057894175,0.2,-0.2,0.2
2.2899992007943824,-0.49010155566493274,-0.7114248092235206,-0.8167746098989241
2.3043116957993472,-0.2,0.2,-0.2
2.318624190804312,-0.5470061892498856,-0.7861835744680226,-0.8054006757325058
2.332936685809277,0.2,-0.2,0.2
2.347249180814242,-0.5163716961986153,-0.6311665536906127,-0.7788191539181681
2.361561675819207,-0.2,0.2,-0.2
2.3758741708241717,-0.31676120624700366,-0.3793891687881582,-0.46670330325533466
2.3901866658291366,0.2,-0.2,0.2
2.4044991608341015,-0.809392295093931,-0.503249744383909,-0.5341470630179687
2.4188116558390664,-0.2,0.2,-0.2
2.4331241508440313,-0.7863731530803825,-0.6281601873171573,-0.5709687074366553
2.4474366458489962,0.2,-0.2,0.2
2.461749140853961,-0.7545371125310383,-0.5821881209402718,-0.5598283936266998
2.476061635858926,-0.2,0.2,-0.2
2.490374130863891,-0.8259301152873327,-0.6524313627077605,-0.7098752140170078
2.504686625868856,0.2,-0.2,0.2
2.5189991208738207,-0.3199894018432713,-0.27474343726584605,-0.4726488611205464
2.5333116158787856,-0.2,0.2,-0.2
2.5476241108837505,-0.4508027498438515,-0.4959011318291382,-0.6224865763745403
2.5619366058887154,0.2,-0.2,0.2
2.57624910089368,-0.5069253484729688,-0.60598994089044,-0.6811153952595066
2.5905615958986448,-0.2,0.2,-0.2
2.6048740909036097,-0.5186386735208212,-0.6384311434532663,-0.7671037910985662
2.6191865859085746,0.2,-0.2,0.2
2.6334990809135395,-0.6068485743974894,-0.6979311530550245,-0.7846240480403314
2.6478115759185044,-0.2,0.2,-0.2
2.6621240709234693,-0.531039680239327,-0.3012705354380511,-0.5939036541655939
2.676436565928434,0.2,-0.2,0.2
2.690749060933399,-0.33633064000594265,-0.26337130506170303,-0.6438343858910208
2.705061555938364,-0.2,0.2,-0.2
2.719374050943329,-0.4735411483601736,-0.42804777223964335,-0.8152386622984382
2.7336865459482937,0.2,-0.2,0.2
2.7479990409532586,-0.49761019284577557,-0.4574903526972697,-0.8869207473285415
2.7623115359582235,-0.2,0.2,-0.2
2.7766240309631884,-0.48765695830994693,-0.7231868771532889,-0.8856251047702739
2.7909365259681533,0.2,-0.2,0.2
2.8052490209731182,-0.5326177883236716,-0.7775614452958315,-0.8840096250686043
2.819561515978083,-0.2,0.2,-0.2
2.833874010983048,-0.3309172633545717,-0.13719067778480476,-0.20626637534181028
2.848186505988013,0.2,-0.2,0.2
2.862499000992978,-0.4991781571322249,-0.3068336387338517,-0.4622837154334639
2.8768114959979427,-0.2,0.2,-0.2
2.8911239910029076,-0.6144875176388541,-0.3750824402660192,-0.4953896541288891
2.9054364860078725,0.2,-0.2,0.2
2.9197489810128374,-0.5948708159543381,-0.35606321895960097,-0.6169729579817903
2.9340614760178023,-0.2,0.2,-0.2
2.948373971022767,-0.6100987354519871,-0.4884349122011431,-0.7384339469179179
2.962686466027732,0.2,-0.2,0.2
2.976998961032697,-0.7181418284516872,-0.5054059266786396,-0.7376178104890754
2.991311456037662,-0.2,0.2,-0.2
3.005623951042627,-0.48739282197414485,-0.3717235229193214,-0.5763378971192086
3.0199364460475917,0.2,-0.2,0.2
3.0342489410525566,-0.6513141889333091,-0.7733171388874738,-0.7006449634465876
3.0485614360575215,-0.2,0.2,-0.2
3.0628739310624864,-0.7835393762486373,-0.7296630773448942,-0.6995189105339097
3.0771864260674513,0.2,-0.2,0.2
3.091498921072416,-0.9704652875627717,-0.9615435448845557,-0.5989376344323845
3.105811416077381,-0.2,0.2,-0.2
3.120123911082346,-0.9308260545590765,-0.9106582945676694,-0.7526468235783599
3.134436406087311,0.2,-0.2,0.2
3.148748901092276,-0.4162562499719463,-0.18147384038080744,-0.41256738221971356
3.1630613960972407,-0.2,0.2,-0.2
3.1773738911022056,-0.30815535431486824,-0.4899358164634055,-0.42376058628098073
3.1916863861071705,0.2,-0.2,0.2
3.2059988811121354,-0.5224807229540166,-0.7281661277351397,-0.550079551218343
3.2203113761171003,-0.2,0.2,-0.2
3.234623871122065,-0.5077022496246246,-0.6660323142146981,-0.6680106617245292
3.24893636612703,0.2,-0.2,0.2
3.263248861131995,-0.5230541181192588,-0.6562372419523672,-0.6669149558471252
3.27756135613696,-0.2,0.2,-0.2
3.2918738511419248,-0.6707275810327267,-0.8824707993227624,-0.8030628766547906
3.306186346146889,0.2,-0.2,0.2
3.320498841151854,-0.3829743251328759,-0.21153166642138577,-0.5153112333702291
3.334811336156819,-0.2,0.2,-0.2
3.349123831161784,-0.4066334133101684,-0.5955563678106681,-0.680372038991733
3.363436326166749,0.2,-0.2,0.2
3.3777488211717137,-0.4455233115778948,-0.5977511264955617,-0.7488130476423636
3.3920613161766786,-0.2,0.2,-0.2
3.4063738111816435,-0.540004778472164,-0.6130282717427216,-0.7494014134371612
3.4206863061866084,0.2,-0.2,0.2
3.4349988011915733,-0.6874414573086586,-0.6310077004455918,-0.6590162906704051
3.449311296196538,-0.2,0.2,-0.2
3.463623791201503,-0.3777542023895119,-0.2485949630804747,-0.5977426233508035
3.477936286206468,0.2,-0.2,0.2
3.492248781211433,-0.3255098385782823,-0.3410603483437257,-0.6858900718533664
3.506561276216398,-0.2,0.2,-0.2
3.5208737712213627,-0.4359566584474906,-0.693256748464672,-0.8493174913057837
3.5351862662263276,0.2,-0.2,0.2
3.5494987612312925,-0.4583989168317802,-0.7496550267589942,-0.8889048543935163
3.5638112562362574,-0.2,0.2,-0.2
3.5781237512412223,-0.5368595045595483,-0.7790079799197012,-0.932940484538498
3.592436246246187,0.2,-0.2,0.2
3.606748741251152,-0.6502228689656773,-0.9475226142657955,-0.9613135231142725
3.621061236256117,-0.2,0.2,-0.2
3.635373731261082,-0.4469402727729297,-0.16930617205240672,-0.4243420735398389
3.6496862262660468,0.2,-0.2,0.2
3.6639987212710117,-0.42926410825980693,-0.43833468636768474,-0.5594272365797124
3.6783112162759766,-0.2,0.2,-0.2
3.6926237112809415,-0.450465377252305,-0.630603727390923,-0.5653805126127642
3.7069362062859064,0.2,-0.2,0.2
3.7212487012908713,-0.5460815565005566,-0.84319345851701,-0.5133990939077484
3.735561196295836,-0.2,0.2,-0.2
3.749873691300801,-0.5701109370826786,-0.8842527775670339,-0.4789497780570084
3.764186186305766,0.2,-0.2,0.2
3.778498681310731,-0.4811967033805827,-0.26824631475542365,-0.5690796577082111
3.7928111763156958,-0.2,0.2,-0.2
3.8071236713206607,-0.35899720366037846,-0.2945054133895938,-0.6686843439448505
3.8214361663256255,0.2,-0.2,0.2
3.8357486613305904,-0.5695821545278535,-0.6249520389519116,-0.7329499171842847
3.8500611563355553,-0.2,0.2,-0.2
3.8643736513405202,-0.592067946577251,-0.670121462881518,-0.8242775276288498
3.878686146345485,0.2,-0.2,0.2
3.89299864135045,-0.599573771882551,-0.7104235772603462,-0.8071213721113426
3.907311136355415,-0.2,0.2,-0.2
3.92162363136038,-0.7626992065962422,-0.9005472458113017,-0.8013154321097821
3.9359361263653447,0.2,-0.2,0.2
3.9502486213703096,-0.5836217647250151,-0.27882362439491076,-0.6555391683603854
3.9645611163752745,-0.2,0.2,-0.2
3.9788736113802394,-0.5561626593160014,-0.559064491889287,-0.7546760457900539
3.9931861063852043,0.2,-0.2,0.2
4.007498601390169,-0.592405414668482,-0.7755095530148522,-0.8826288909941229
4.021811096395134,-0.2,0.2,-0.2
4.036123591400099,-0.6645826784146158,-0.9184519212823461,-0.8918209146759781
4.050436086405064,0.2,-0.2,0.2
4.064748581410028,-0.710947622610052,-0.8745028563700636,-0.9729146621164821
4.079061076414994,-0.2,0.2,-0.2
4.093373571419958,-0.8064288503213904,-0.3866385757242806,-0.48878161780179014
4.1076860664249235,0.2,-0.2,0.2
4.121998561429888,-0.31030701457141247,-0.44759515264593464,-0.43943381791171016
4.136311056434853,-0.2,0.2,-0.2
4.150623551439818,-0.4785309623002943,-0.716907354075503,-0.5397797609134869
4.164936046444783,0.2,-0.2,0.2
4.179248541449748,-0.5535108165263833,-0.7906433558252552,-0.7026493934072402
4.193561036454713,-0.2,0.2,-0.2
4.207873531459677,-0.5213025728188013,-0.8703042070317172,-0.8029776447009799
4.222186026464643,0.2,-0.2,0.2
4.236498521469607,-0.6270380079140724,-0.9983881391625841,-0.7572159137103428
4.2508110164745725,-0.2,0.2,-0.2
4.265123511479537,-0.4359920996982866,-0.36236312769786055,-0.6622796149110027
4.279436006484502,0.2,-0.2,0.2
4.293748501489467,-0.4710653941593632,-0.4795407232527996,-0.721406146898159
4.308060996494432,-0.2,0.2,-0.2
4.3223734914993965,-0.6591653879718125,-0.6309565396337018,-0.7121389532707969
4.336685986504362,0.2,-0.2,0.2
4.350998481509326,-0.6220823461683691,-0.7023456073274652,-0.8412608669148047
4.365310976514292,-0.2,0.2,-0.2
4.379623471519256,-0.6923711528503657,-0.7603617572764517,-0.7712132383137312
4.3939359665242215,0.2,-0.2,0.2
4.408248461529186,-0.6624647224172144,-0.44953381770761813,-0.4158632301699521
4.42256095653415,-0.2,0.2,-0.2
4.436873451539116,-0.340809417620704,-0.4928861751760694,-0.40390749519192304
4.45118594654408,0.2,-0.2,0.2
4.4654984415490455,-0.4904596120122195,-0.9716282821768469,-0.5875169865293342
4.47981093655401,-0.2,0.2,-0.2
4.494123431558975,-0.517580097965952,-0.875261951716373,-0.7594028319685119
4.50843592656394,0.2,-0.2,0.2
4.522748421568905,-0.5355132841675273,-0.9815656602696203,-0.8413236432625883
4.53706091657387,-0.2,0.2,-0.2
4.551373411578835,-0.6129475938328071,-1.0,-0.8414466627540771
4.565685906583799,0.2,-0.2,0.2
4.579998401588765,-0.541143627353879,-0.32592017461965894,-0.47479000390006787
4.594310896593729,-0.2,0.2,-0.2
4.6086233915986945,-0.39832158064415835,-0.46297923473440034,-0.5373886840589964
4.622935886603659,0.2,-0.2,0.2
4.637248381608624,-0.4596901319167444,-0.6745208127077381,-0.5663502517316413
4.651560876613589,-0.2,0.2,-0.2
4.665873371618554,-0.5183039060489301,-0.6546407529348895,-0.6126154603404156
4.6801858666235185,0.2,-0.2,0.2
4.694498361628484,-0.5750488151876817,-0.7072377301435347,-0.7301356274041928
4.708810856633448,-0.2,0.2,-0.2
4.723123351638414,-0.7615359687028501,-0.3939362493469643,-0.7186318513796974
4.737435846643378,0.2,-0.2,0.2
4.7517483416483435,-0.3824714200571658,-0.3188280728154671,-0.5619154472201752
4.766060836653308,-0.2,0.2,-0.2
4.780373331658273,-0.589336120611013,-0.6314527541981488,-0.839552327979274
4.794685826663238,0.2,-0.2,0.2
4.808998321668203,-0.5345407444803925,-0.7741149281999203,-0.8642553201987352
4.8233108166731675,-0.2,0.2,-0.2
4.837623311678133,-0.5776462448414985,-0.8046926659024696,-0.9245215905849266
4.851935806683097,0.2,-0.2,0.2
4.866248301688063,-0.6841763411937609,-0.9413483131795685,-0.8819892241476203
4.880560796693027,-0.2,0.2,-0.2
4.8948732916979925,-0.4172241192661105,-0.4076422975683603,-0.45114969336444816
4.909185786702957,0.2,-0.2,0.2
4.923498281707922,-0.36344961712002066,-0.49438021577247354,-0.5466968645151091
4.937810776712887,-0.2,0.2,-0.2
4.952123271717852,-0.5650857500580964,-0.5574217920001329,-0.6158883282581016
4.9664357667228165,0.2,-0.2,0.2
4.980748261727782,-0.5341412354688407,-0.7360199725953206,-0.6667039198283508
4.995060756732746,-0.2,0.2,-0.2
5.009373251737712,-0.6275427750006727,-0.8770548361474051,-0.6928622790321597
5.023685746742676,0.2,-0.2,0.2
5.037998241747641,-0.7548473443875097,-0.8148111799671379,-0.7674286618411787
5.052310736752606,-0.2,0.2,-0.2
5.066623231757571,-0.33721271603354913,-0.31392404538200297,-0.5570764284290161
5.080935726762536,0.2,-0.2,0.2
5.095248221767501,-0.3703063634110038,-0.5533860102406734,-0.8709793773493621
5.1095607167724655,-0.2,0.2,-0.2
5.123873211777431,-0.4419053087413727,-0.6329422321374405,-0.8329518170623775
5.138185706782395,0.2,-0.2,0.2
5.15249820178736,-0.47212988934517536,-0.6055855515616316,-0.9122438482709945
5.166810696792325,-0.2,0.2,-0.2
5.1811231917972895,-0.5170153936225778,-0.7555787380845426,-0.9200421839105456
5.195435686802255,0.2,-0.2,0.2
5.209748181807219,-0.4007900095014157,-0.11088977921538465,-0.518381186299886
5.224060676812185,-0.2,0.2,-0.2
5.238373171817149,-0.2886762417576861,-0.30420409258477704,-0.5677974753615094
5.2526856668221145,0.2,-0.2,0.2
5.266998161827079,-0.4501479669855794,-0.5589300890632313,-0.8364410533821659
5.281310656832044,-0.2,0.2,-0.2
5.295623151837009,-0.4530498587265867,-0.6262073422440915,-0.8016745759659911
5.309935646841974,0.2,-0.2,0.2
5.3242481418469385,-0.4541368690551009,-0.7206234441130626,-0.8835198177543302
5.338560636851904,-0.2,0.2,-0.2
5.352873131856868,-0.4692676774853924,-0.8269534727573509,-0.9820321634064331
5.367185626861834,0.2,-0.2,0.2
5.381498121866798,-0.33213074822566463,-0.18746381232610027,-0.1792892176884329
5.395810616871763,-0.2,0.2,-0.2
5.410123111876728,-0.3033802163157801,-0.41671632728026026,-0.5843900284248597
5.424435606881693,0.2,-0.2,0.2
5.438748101886658,-0.5014003818763627,-0.5048878067071589,-0.5809071205059237
5.453060596891623,-0.2,0.2,-0.2
5.4673730918965875,-0.5098092996611271,-0.4767775335885164,-0.6802933732080997
5.481685586901553,0.2,-0.2,0.2
5.495998081906517,-0.5208456284277362,-0.5182235752330132,-0.720554883295141
5.510310576911483,-0.2,0.2,-0.2
5.524623071916447,-0.48508579413541014,-0.2751814680127651,-0.7457266667863519
5.538935566921412,0.2,-0.2,0.2
5.553248061926377,-0.37152232179218037,-0.3201571788787186,-0.6468330163645263
5.567560556931342,-0.2,0.2,-0.2
5.581873051936307,-0.4387448805621345,-0.4085408390768428,-0.7226135962418515
5.596185546941272,0.2,-0.2,0.2
5.6104980419462365,-0.44231502681722457,-0.4783324910158654,-0.7213074774361801
5.624810536951202,-0.2,0.2,-0.2
5.639123031956166,-0.4531786855581587,-0.6222919382269841,-0.8430179032825554
5.653435526961132,0.2,-0.2,0.2
5.667748021966096,-0.486321892221719,-0.7789963476424193,-0.9415243563724036
5.682060516971061,-0.2,0.2,-0.2
5.696373011976026,-0.3310836324236199,-0.12210669492395601,-0.3113324483236851
5.710685506980991,0.2,-0.2,0.2
5.724998001985956,-0.3709496740167561,-0.4870947660111787,-0.6101537107908312
5.739310496990921,-0.2,0.2,-0.2
5.7536229919958854,-0.4566060803954566,-0.5786557548832385,-0.6866423517504864
5.767935487000851,0.2,-0.2,0.2
5.782247982005815,-0.48729372233626367,-0.5286466133708483,-0.7054924645602271
5.796560477010781,-0.2,0.2,-0.2
5.810872972015745,-0.4367123407874084,-0.602479202420561,-0.843575481476264
5.82518546702071,0.2,-0.2,0.2
5.839497962025675,-0.6367414293330823,-0.23362773250737578,-0.7016337955711718
5.85381045703064,-0.2,0.2,-0.2
5.868122952035605,-0.4148769622144258,-0.2973489201025583,-0.5413223510509245
5.882435447040569,0.2,-0.2,0.2
5.896747942045534,-0.4983235175931002,-0.34128053494412997,-0.6983270216203281
5.911060437050499,-0.2,0.2,-0.2
5.925372932055464,-0.5501506513015932,-0.4104222229002204,-0.7074717747732632
5.939685427060429,0.2,-0.2,0.2
5.953997922065394,-0.4990242084789257,-0.5942462496294897,-0.7393051801457373
5.9683104170703585,-0.2,0.2,-0.2
5.982622912075324,-0.549881080577118,-0.6835237495307314,-0.7924517730973546
5.996935407080288,0.2,-0.2,0.2
6.011247902085254,-0.5786832712806762,-0.23052883053083795,-0.5736358546921169
6.025560397090218,-0.2,0.2,-0.2
6.039872892095183,-0.22790299758698557,-0.3676562155721694,-0.7085758039575032
6.054185387100148,0.2,-0.2,0.2
6.068497882105113,-0.526086763288879,-0.474291360866749,-0.8342428751414016
6.082810377110078,-0.2,0.2,-0.2
6.097122872115043,-0.5762436870003866,-0.5447450269564328,-0.9684624126571808
6.1114353671200075,0.2,-0.2,0.2
6.125747862124973,-0.44251031009263836,-0.6634777898471744,-0.9705801453111805
6.140060357129937,-0.2,0.2,-0.2
6.154372852134903,-0.5152096649974692,-0.6123866528025997,-0.9766679845748989
6.168685347139867,0.2,-0.2,0.2
6.182997842144832,-0.40988190473833724,-0.23407386095939045,-0.4121589493686002
6.197310337149797,-0.2,0.2,-0.2
6.211622832154762,-0.5216376428688488,-0.6308752909531974,-0.6090291529239955
6.225935327159727,0.2,-0.2,0.2
6.240247822164692,-0.49345806549113175,-0.5300096630722828,-0.6742175207485402
6.254560317169656,-0.2,0.2,-0.2
6.268872812174622,-0.49345806549113175,-0.5300096630722828,-0.6742175207485402
6.283185307179586,-0.293875864329557,-0.2477192446071773,-0.5136694312934801
