theta,r_bass,r_mid,r_treb
236.36363636363635,0.6174161293213638,0.4967422524661243,0.0
240.0,0.600670485399078,0.426468243258958,0.0
243.63636363636363,0.6302388232751186,0.32618664217859045,0.0
247.27272727272725,-0.3500649337490691,0.47396970921835296,0.0
250.9090909090909,-0.3500649337490691,0.49537049355425744,0.0
254.54545454545453,0.639458031175231,0.13775661461342437,0.0
258.1818181818182,0.6214155407956612,0.3627039960010469,0.0
261.8181818181818,-0.3500649337490691,0.5322204581304011,0.0
265.45454545454544,0.6230054596870216,0.20554721494844225,0.0
269.09090909090907,-0.3500649337490691,0.46582278646176567,0.0
272.7272727272727,-0.3500649337490691,-0.41390585006526404,0.0
276.3636363636364,-0.3500649337490691,-0.41390585006526404,0.0
280.0,-0.3500649337490691,-0.41390585006526404,0.0
283.6363636363636,-0.3500649337490691,-0.41390585006526404,0.0
287.27272727272725,-0.3500649337490691,-0.41390585006526404,0.0
290.9090909090909,-0.3500649337490691,-0.41390585006526404,0.0
294.54545454545456,-0.3500649337490691,-0.41390585006526404,0.0
298.1818181818182,-0.3500649337490691,-0.41390585006526404,0.0
301.8181818181818,-0.3500649337490691,-0.41390585006526404,0.0
305.45454545454544,-0.3500649337490691,-0.41390585006526404,0.0
309.09090909090907,-0.3500649337490691,-0.41390585006526404,0.0
312.7272727272727,-0.3500649337490691,-0.41390585006526404,0.0
316.3636363636364,-0.3500649337490691,-0.41390585006526404,0.0
320.0,-0.3500649337490691,-0.41390585006526404,0.0
323.6363636363636,-0.3500649337490691,-0.41390585006526404,0.0
327.27272727272725,-0.3500649337490691,-0.41390585006526404,0.0
330.9090909090909,-0.3500649337490691,-0.41390585006526404,0.0
334.54545454545456,-0.3500649337490691,-0.41390585006526404,0.0
338.1818181818182,-0.3500649337490691,-0.41390585006526404,0.0
341.8181818181818,-0.3500649337490691,-0.41390585006526404,0.0
345.45454545454544,-0.3500649337490691,-0.41390585006526404,0.0
349.09090909090907,-0.3500649337490691,-0.41390585006526404,0.0
352.7272727272727,-0.3500649337490691,-0.41390585006526404,0.0
356.3636363636364,-0.3500649337490691,-0.41390585006526404,0.0
360.0,-0.3500649337490691,-0.41390585006526404,0.0
3806726681,0.25092815972944954,-0.2756462764192874
